,0
1360,361819.1576864205
1361,266748.1426931871
1362,35559.55869075644
1363,719884.0715837673
1364,509132.13498004037
1365,678544.5822905645
1366,269598.68402623245
1367,1421243.1636963547
1368,271916.6505592376
1369,1300315.0126078743
1370,859507.4976157389
1371,934510.2844364325
1372,417878.53931484325
1373,1099863.4517514138
1374,1230269.2065593498
1375,736159.8177594332
1376,247451.8906918289
1377,374114.19979492517
1378,767069.828609831
1379,499400.10186887253
1380,642261.9023484591
1381,286955.2798773652
1382,569237.2148717376
1383,442211.2770115414
1384,583754.4218795635
1385,287029.18652279594
1386,494459.14325961506
1387,702683.6689080169
1388,50751.3030361773
1389,-172894.81205227802
1390,198383.67796687584
1391,247844.95325350418
1392,146691.45552481757
1393,658823.743513728
1394,777517.8361756916
1395,2069292.4602740253
1396,591757.2873144189
1397,1357187.7865071767
1398,648929.2237715251
1399,354204.40718878654
1400,-33780.864781758864
1401,631482.5298035596
1402,361029.6360424489
1403,406029.7481299904
1404,317593.7165136115
1405,350350.4945833811
1406,717243.5882443978
1407,157495.50055238308
1408,365245.1686246431
1409,517691.2253370576
1410,533506.3202089359
1411,646179.8665923981
1412,910681.905327289
1413,1422344.668460451
1414,550534.7615833565
1415,523015.2928832567
1416,998083.94463721
1417,265511.85501716705
1418,725118.611461827
1419,585853.0956670917
1420,1400325.1958213355
1421,1017021.3161707335
1422,775995.4633815805
1423,593167.8101666259
1424,802679.6296739068
1425,283748.5870912569
1426,275846.62463040167
1427,1384123.5464140638
1428,851212.0942734993
1429,743073.9556230046
1430,233673.97823743062
1431,520338.866680152
1432,-114005.6383381804
1433,422508.02075162507
1434,330613.8228063922
1435,278800.0778412186
1436,544205.5590793003
1437,449974.27339152247
1438,1314214.8614746649
1439,264848.77211494115
1440,856422.2305152853
1441,83611.3314506698
1442,459577.78769890754
1443,435085.5904284052
1444,827995.6701481444
1445,225309.14753913786
1446,1035927.3093996603
1447,784712.5282259015
1448,412452.5656763767
1449,753594.1809434537
1450,915065.0572609768
1451,324857.4116351962
1452,226382.11135289795
1453,1287986.9615688678
1454,392234.6327074518
1455,465082.0876241347
1456,1098410.6175794732
1457,702586.7875374915
1458,968570.6112232971
1459,563063.8820324491
1460,1544482.9755388685
1461,407956.9935417664
1462,993753.0773048165
1463,371077.6319190903
1464,271119.85749915586
1465,571335.836670406
1466,98406.0531562593
1467,918849.9956383525
1468,240873.43978449388
1469,615179.6342158314
1470,-266584.7583824909
1471,537468.5263816721
1472,1065731.87604834
1473,223305.2882413062
1474,515670.22371935553
1475,1186281.8818073375
1476,395944.23335673823
1477,481838.89389778336
1478,1174714.4424303453
1479,206551.02743757924
1480,566373.8844929994
1481,701215.7497783868
1482,796791.2811175642
1483,464049.6595883196
1484,746498.1921211024
1485,1222381.9177543968
1486,936060.3453111443
1487,828039.9241992276
1488,354712.59438222274
1489,488116.9769228208
1490,382450.88612504245
1491,401541.5360136103
1492,390000.2240798613
1493,508383.08283284947
1494,433716.11092894233
1495,788888.327190682
1496,246380.10951165442
1497,415611.4815819927
1498,305844.6068271088
1499,552727.5342870151
1500,359539.4723118163
1501,862747.7074027407
1502,504014.824139182
1503,458761.551034841
1504,225921.80547731812
1505,755829.1603481472
1506,401457.15729079244
1507,246218.0604303209
1508,757764.0253623292
1509,439505.6787343563
1510,415103.64888741716
1511,530541.1014053116
1512,453277.25042328855
1513,278728.6408330352
1514,241298.7395219942
1515,454648.08576097304
1516,789466.7491731691
1517,412248.8547257233
1518,264281.9833722627
1519,834680.7971759277
1520,96497.67844608234
1521,495627.6840175487
1522,601325.22400766
1523,173068.40176490135
1524,136785.19948351535
1525,784105.4783584576
1526,139215.1909919313
1527,880673.0226905703
1528,146354.87475130032
1529,341144.4317280898
1530,112334.22781725263
1531,18396.704281298327
1532,564277.7154520755
1533,372171.5074793397
1534,439011.0820010727
1535,477841.5773236179
1536,370235.1875416407
1537,655590.9775867463
1538,1054806.6859987634
1539,678465.2383910973
1540,1412621.676028126
1541,645749.2070614982
1542,404911.4489775982
1543,1177901.7101381007
1544,113650.94540476875
1545,429666.3105760884
1546,684151.8316116255
1547,745534.928381139
1548,501011.26305117225
1549,833625.4072624348
1550,95534.87534401752
1551,401195.9354040085
1552,86990.126581188
1553,635755.3807964529
1554,968298.6520623342
1555,509849.2464518518
1556,679762.4803827819
1557,550344.2549480348
1558,598194.7757648575
1559,835238.483164556
1560,185715.79716877552
1561,584155.5655093729
1562,900740.4844947379
1563,330262.4374313203
1564,480880.2637434418
1565,496163.8733422472
1566,252111.11649563292
1567,472020.5312391737
1568,1226935.950397748
1569,714863.7892694612
1570,630337.6427528323
1571,696587.3932264629
1572,474980.53733930294
1573,419793.5037129263
1574,405480.9904722846
1575,193079.3995898979
1576,941705.4827849827
1577,841956.1083171888
1578,166816.86737039144
1579,558303.9067450771
1580,307195.8732305388
1581,106208.82514424127
1582,913417.5695069492
1583,196415.8345628908
1584,729236.1392911428
1585,1546969.644078263
1586,181094.8076251911
1587,772671.3537828121
1588,743753.2113679937
1589,184376.762942828
1590,1012712.2053826248
1591,673961.2550730172
1592,285386.4352694127
1593,470470.81447921076
1594,770201.5894733223
1595,543619.7416263858
1596,307395.95356076665
1597,590898.8245161871
1598,47384.80954887613
1599,705670.6986417895
1600,524708.6146061892
1601,129905.96008198493
1602,512564.0526631741
1603,686610.6266594062
1604,1487501.816482088
1605,930176.6950818623
1606,821518.2602507431
1607,717198.157825344
1608,909424.2805543438
1609,843149.5476197059
1610,630084.5942176644
1611,463945.3014885922
1612,187601.48189046595
1613,474125.9949828738
1614,877698.7394438082
1615,319137.8035637246
1616,299374.7654393022
1617,278086.0906973514
1618,1294269.9204940107
1619,1410727.6572346203
1620,1030507.521008226
1621,808049.7588922981
1622,970227.5115136084
1623,570623.8778676429
1624,1491520.3005904383
1625,563221.3341769966
1626,1395407.4732928816
1627,717116.6111218994
1628,309471.6814292207
1629,331647.4908445369
1630,851690.7913580296
1631,993923.5004493167
1632,1109217.0264233574
1633,234290.7938574049
1634,470290.2147838016
1635,496480.6053052024
1636,197520.1274372469
1637,701535.712379191
1638,663888.847220578
1639,922496.9668132887
1640,372921.54581981373
1641,1769342.5868972894
1642,108254.71189076547
1643,331126.8644850494
1644,302599.541469594
1645,883700.0444217707
1646,221154.01733701304
1647,322941.3567513976
1648,1471936.9137808075
1649,344799.2957753171
1650,533996.7344404366
1651,871116.3421848958
1652,499338.84442518954
1653,264251.3993670405
1654,345482.1485709909
1655,676306.4485911953
1656,625447.3134875025
1657,982081.7751365366
1658,397555.9481482451
1659,332624.0909239638
1660,546144.2814363327
1661,1087299.825072751
1662,185143.6369807726
1663,477115.69541666785
1664,480428.54905377317
1665,1040391.2967091185
1666,376438.8555806014
1667,1039728.0753360497
1668,-268041.73580816627
1669,502610.4160585663
1670,884338.4795635968
1671,121817.30402626115
1672,245759.52392980445
1673,478189.4719009218
1674,1112.4329489191296
1675,377530.3026714744
1676,262500.00086309924
1677,664920.63723246
1678,425409.65106628044
1679,483484.09089568
1680,644618.833050661
1681,936049.1055064098
1682,300928.5927627883
1683,1133479.600690479
1684,370074.71724328736
1685,1218461.7081356365
1686,212300.52224275982
1687,37747.94782531721
1688,1205833.7695730878
1689,682258.4856026607
1690,277567.2278839781
1691,936168.3354178377
1692,1513861.4075702922
1693,352866.27839720785
1694,391783.0564969708
1695,231929.89791340748
1696,1046269.4805629448
1697,924736.3965598795
1698,581455.5145958995
1699,749099.701783025
1700,478421.27990761364
1701,574761.2690537857
1702,95580.38506248058
1703,247681.2290274406
1704,417586.87898139143
1705,322668.703572143
1706,481581.83775515074
1707,371854.3021224282
1708,197030.7093223324
1709,765594.3187103714
1710,650621.8347036366
1711,1413289.5677299616
1712,549049.1275070634
1713,350243.21944589575
1714,233964.29384000442
1715,223119.60601955664
1716,132352.3596423379
1717,99680.96995113388
1718,207530.50946480804
1719,798153.9181541954
1720,700016.4062735605
1721,355998.5109336213
1722,503800.5481784119
1723,671604.9032606289
1724,880677.7690740739
1725,1303843.7381591084
1726,261149.64984045347
1727,705941.2043541138
1728,132067.06441470206
1729,541543.1367713079
1730,736631.5021784094
1731,694761.3807702177
1732,270124.46694402455
1733,274679.79615080287
1734,2593844.1873998633
1735,185660.19354587886
1736,44209.77011236944
1737,150509.6995080631
1738,144368.96647297835
1739,272020.90354367706
1740,376228.27264674834
1741,460293.2940730202
1742,561563.9504989752
1743,782033.923686494
1744,379091.4901086774
1745,595383.5998053387
1746,573611.3242136381
1747,751947.4023529859
1748,734679.7646927802
1749,199081.95739981602
1750,-138155.12375893677
1751,407988.78021150397
1752,198957.88363728212
1753,498959.01597254165
1754,574794.7026409612
1755,474470.00418630755
1756,219016.20934750687
1757,129215.45775930514
1758,822492.9998581054
1759,565722.5322809742
1760,1018404.1506364975
1761,910413.3086342955
1762,988811.4283051881
1763,762929.0327708088
1764,395693.06555814436
1765,470933.41675346193
1766,234680.93042410992
1767,633427.9785775251
1768,263712.5148948891
1769,1419177.9848951935
1770,384370.7102283676
1771,403999.49539385585
1772,498082.489887842
1773,251756.82675687404
1774,318917.3844673651
1775,438122.96947971056
1776,-163919.11492656224
1777,516326.8345007198
1778,424947.24573022244
1779,1885377.7681659916
1780,722280.5277846458
1781,30807.073585089995
1782,872203.7059350888
1783,881214.7083739449
1784,376713.1273729283
1785,331133.3275359194
1786,848271.5896903778
1787,524268.3383924711
1788,630986.9824382511
1789,473473.4633680505
1790,836783.1463702536
1791,1459169.5772982351
1792,316881.54228671594
1793,750642.3014567834
1794,540127.7775438695
1795,682840.1791360708
1796,496611.75309932046
1797,2069203.8140733321
1798,375297.6286384661
1799,558732.5582959707
1800,795879.4977841163
1801,-97162.80597091129
1802,249058.6861849954
1803,267417.9092652981
1804,589033.8588997518
1805,148775.9501428911
1806,131849.3365441226
1807,559232.4576480723
1808,543981.2472228066
1809,648684.9243911252
1810,767193.765606797
1811,45700.431920732255
1812,303852.7290010711
1813,346219.5170526389
1814,437173.6735294211
1815,401631.0566633893
1816,1594404.7813744247
1817,462170.4496268318
1818,402448.8602333206
1819,133041.36562231526
1820,372177.28170466085
1821,329438.5289639181
1822,514568.27189296635
1823,726319.0790867212
1824,1013048.731287955
1825,92427.49105091457
1826,287273.51097735
1827,247622.47083375521
1828,348249.830503845
1829,604131.0746335514
1830,158432.46884564904
1831,1600965.0968189207
1832,499102.6905071862
1833,557389.2808342029
1834,291849.8119840984
1835,334951.0116861622
1836,205018.20741133252
1837,669355.5954130472
1838,774876.1427580856
1839,615594.4219225257
1840,420507.66287605895
1841,834857.1523442423
1842,1203251.0679942896
1843,218347.02282200434
1844,650071.0351785277
1845,403066.6729177821
1846,493232.4170563418
1847,703348.4657332388
1848,178789.26288533123
1849,645339.3500019468
1850,531597.948442682
1851,67057.15345348837
1852,336121.9333043746
1853,1339980.3393112812
1854,754471.0879879644
1855,568899.325143973
1856,210327.25290497259
1857,695268.8092846209
1858,554446.2090398985
1859,563986.6441477751
1860,-16904.870372860285
1861,304436.66182112903
1862,436522.1826966816
1863,591772.2084763076
1864,697465.1037097188
1865,1087296.3068762976
1866,12110.392216539127
1867,296110.29850627086
1868,535872.1538127587
1869,958647.8351784825
1870,908187.3345997868
1871,455191.59124985884
1872,735130.5302662466
1873,221891.08450190542
1874,536122.8170154971
1875,684219.3263880407
1876,837629.229337057
1877,458071.08056105603
1878,555885.5307962544
1879,3218.0989945071633
1880,623699.9853316441
1881,518989.3842713556
1882,270188.4538655067
1883,-74319.08781385643
1884,699220.2168808765
1885,850268.8253825608
1886,1398785.9125794577
1887,1424771.794216338
1888,204207.40908829612
1889,259506.01596073876
1890,647633.9540542307
1891,670699.3164479358
1892,250158.61897157435
1893,128356.61522950197
1894,509790.60372890683
1895,231534.4346700721
1896,571390.2549876166
1897,244220.49541374913
1898,770475.9468110335
1899,235432.562587897
1900,157051.21287858166
1901,571228.0242462908
1902,341710.02848704776
1903,585191.0167909398
1904,312833.3426761745
1905,195712.58257885854
1906,894584.4871595673
1907,874291.2295044576
1908,175616.04814012628
1909,1128764.0213498897
1910,293405.0282495315
1911,244932.05825633812
1912,575592.8111837797
1913,758664.2460815632
1914,43990.322482269316
1915,826132.0144966712
1916,452117.73632124835
1917,849707.48468846
1918,519821.25458403083
1919,552108.229515231
1920,161657.6893687577
1921,764707.0578649227
1922,192268.48486470996
1923,616704.0282390208
1924,498536.26428613684
1925,345970.89610051725
1926,413556.2860048106
1927,353275.9056366922
1928,515938.87790376216
1929,496126.48087851657
1930,692303.022849718
1931,471616.74314968905
1932,734286.5160446867
1933,276202.2937323027
1934,238645.88937204657
1935,300812.92063049413
1936,1491633.6359304804
1937,750215.8357666781
1938,392900.66910861153
1939,846810.5337692098
1940,578635.9061516966
1941,308580.024592308
1942,448980.66220137523
1943,224426.93307499617
1944,-42179.76997198438
1945,654554.2010706313
1946,977015.0138010295
1947,874005.3524818699
1948,208294.95868460153
1949,468230.82059341413
1950,222160.02833013702
1951,721084.6325156146
1952,1439086.9273579414
1953,1162730.4806988924
1954,1746270.8105032295
1955,180543.33340956742
1956,-61181.532677966636
1957,657750.1130813417
1958,799185.6664682123
1959,567434.2152827593
1960,960077.6241376259
1961,812330.9759201058
1962,499465.3943651912
1963,594057.8121122116
1964,426620.98449026525
1965,1975449.8090354605
1966,553466.4932565809
1967,375862.0834738087
1968,502277.62776748976
1969,210999.3245560825
1970,284003.66272266395
1971,427713.30635252246
1972,1124829.2542410167
1973,264627.5137003782
1974,1119653.9923496833
1975,983941.3666565003
1976,1320936.2774006473
1977,79750.38665242784
1978,846118.5485744484
1979,763966.9630574706
1980,667323.8512907417
1981,783420.460717575
1982,652835.5671908009
1983,371644.6738265554
1984,1166131.8403973533
1985,667093.9002884032
1986,639674.4979521598
1987,1311731.8692191923
1988,540776.9155736082
1989,174715.92654639285
1990,482131.48950566514
1991,250485.87952809257
1992,650111.9171179713
1993,808327.9995630605
1994,662103.937155308
1995,407775.5355713065
1996,368778.15770868293
1997,593082.1952352615
1998,661860.8610654119
1999,181655.41919110244
2000,175760.07015351212
2001,557275.1755317218
2002,464264.18527118035
2003,387038.5847412663
2004,1037148.6976692084
2005,417140.198392543
2006,550436.3359265372
2007,183188.02446399367
2008,79008.38205830642
2009,245820.14027835836
2010,226458.70274421957
2011,747563.5993688212
2012,213659.98127783224
2013,493583.5426806662
2014,264804.428437084
2015,863976.5726309115
2016,484744.5755843102
2017,-39597.39390993869
2018,276853.8032707147
2019,782959.6083067528
2020,240616.46600744047
2021,279290.9872635285
2022,543575.7388993574
2023,758432.0853002934
2024,503769.1288745251
2025,948243.1246675669
2026,519786.01624647155
2027,1134870.7282523192
2028,462347.2945780741
2029,463452.4477623402
2030,452837.21041521826
2031,1687262.4386909953
2032,51809.38709555223
2033,767460.8776449442
2034,641656.9138089225
2035,63534.649080018455
2036,1415601.023448212
2037,1472194.102162669
2038,1034041.2300374053
2039,564452.3870248401
2040,344097.2430489259
2041,609948.708186239
2042,309256.48929539707
2043,622174.2754899922
2044,746395.3471436835
2045,231457.64174353168
2046,596810.4812172075
2047,1038171.2978106692
2048,487137.3186451441
2049,714122.0258356986
2050,231327.06582630577
2051,693099.8215294713
2052,622674.9900559162
2053,247984.71546555904
2054,679584.0770614541
2055,1266853.3199523962
2056,901783.1171881264
2057,-29961.167227576778
2058,96427.26579365379
2059,1177477.0301446682
2060,1174072.5549393352
2061,589358.2921960438
2062,1026365.0589725423
2063,465492.48403954564
2064,652509.4528532847
2065,647642.301795402
2066,293293.5179270301
2067,705668.9616284586
2068,717291.1041072329
2069,299833.7417589257
2070,432524.7119573782
2071,836624.7943166957
2072,653491.4138206966
2073,859349.581269516
2074,600334.9580893812
2075,236395.95484196558
2076,1703414.2025800082
2077,492957.57865749905
2078,461797.1737330059
2079,651170.9349798625
2080,458358.90461646917
2081,282843.28420979914
2082,474228.33310136304
2083,836685.7931092217
2084,607897.0330053684
2085,444728.31946174754
2086,717578.5462561535
2087,172329.58194018604
2088,742051.4879816615
2089,-49329.67855801192
2090,339874.83601608325
2091,390343.47895790567
2092,592865.5917211495
2093,415681.1928659573
2094,404697.54936884076
2095,842403.7183191167
2096,423304.66860130883
2097,-70133.81219391024
2098,-80572.68145536564
2099,103416.93388131639
2100,860923.7926977043
2101,626327.3840709855
2102,624865.6173188495
2103,-91615.8300235151
2104,879234.6730625908
2105,1632289.6578412242
2106,417764.6156321687
2107,1209376.6709867553
2108,689747.089024869
2109,371546.98206550244
2110,106299.74029908283
2111,712042.1164833722
2112,941061.4103438776
2113,84979.41774168838
2114,447813.3105504073
2115,712388.6762185403
2116,438692.13025603746
2117,551879.6125586564
2118,481986.82159953343
2119,220972.49991088588
2120,570305.8041470397
2121,233528.2094126108
2122,-34019.90113511498
2123,229244.7625312506
2124,707536.3630958867
2125,712998.2892975224
2126,44736.261675284884
2127,963304.28944629
2128,355351.2115939477
2129,950860.0462952506
2130,156390.4621853233
2131,788385.301283418
2132,499989.26169156574
2133,1086141.9261778453
2134,933309.9115428523
2135,434422.3063233298
2136,-50916.288124248036
2137,824913.0984317487
2138,549905.130282558
2139,563636.0235567353
2140,622370.9095855948
2141,718065.8839972438
2142,129217.10593754757
2143,-131574.34039895766
2144,1033915.1298142615
2145,533852.6534231473
2146,138423.93715798494
2147,218115.97789595596
2148,233268.89591830928
2149,704373.0589287829
2150,380670.8378508255
2151,519707.20822177327
2152,498763.2511459561
2153,473733.243117537
2154,321038.70088808145
2155,639668.1996359864
2156,17714.99132400818
2157,-78399.02411088368
2158,367264.5081042461
2159,518437.6657767382
2160,17166.63304690714
2161,527070.8732123674
2162,451077.4407087397
2163,372083.0217022592
2164,578586.7480669538
2165,587214.6338456763
2166,985248.3998285282
2167,797638.1683192382
2168,222957.0961847544
2169,486667.38421144255
2170,519356.8665682359
2171,599327.9829145058
2172,604387.8844854141
2173,556004.7993739304
2174,530374.5465861573
2175,639089.1373788923
2176,556554.7994313921
2177,1129641.4187100478
2178,938516.34124823
2179,319285.1412522462
2180,1019030.7254047707
2181,74750.49839545117
2182,419470.1661103666
2183,533454.9345104969
2184,692114.1497095792
2185,733160.3435555792
2186,78043.83801020734
2187,408065.96306880505
2188,278022.08876949805
2189,482545.1953377904
2190,896355.320256573
2191,223788.43178114854
2192,277382.3184765295
2193,1501719.0155211026
2194,164121.69872604095
2195,783309.869693437
2196,70241.42519496917
2197,148536.98074862343
2198,905895.7911282299
2199,401302.51787532517
2200,684276.0473589979
2201,283353.56449229026
2202,1154094.6368755451
2203,466745.34544118633
2204,350769.9843786736
2205,720502.7224185647
2206,266366.2488369302
2207,423352.9889657041
2208,-10852.521736328665
2209,94073.12177352299
2210,1031251.1422345691
2211,235577.92620578897
2212,425413.55529318796
2213,-46579.19652171887
2214,33206.87924552307
2215,411778.9293394388
2216,1267935.5994408242
2217,578272.831185109
2218,237615.2281562275
2219,211376.5662574615
2220,792702.7217726876
2221,595215.5564137466
2222,906648.1182515268
2223,560428.1279646917
2224,324859.9348505384
2225,507034.93279855174
2226,593143.7497074961
2227,287045.51097845315
2228,323905.9966083538
2229,1011207.3122229668
2230,574452.1857938233
2231,670571.4180267155
2232,-125797.51464525783
2233,393081.2406331635
2234,542465.6812187359
2235,499771.26921304094
2236,465830.2104536749
2237,411240.18107022403
2238,428743.78934407874
2239,143597.3666836439
2240,257682.60737261595
2241,271325.35154334543
2242,468085.91194152087
2243,597995.064855888
2244,476895.49124210083
2245,755890.0131628194
2246,483019.0823506806
2247,966284.003622841
2248,944907.7296133927
2249,494594.0360665977
2250,364861.26699697785
2251,615578.1861804933
2252,374777.9441692922
2253,240405.81946572172
2254,632262.7790526926
2255,383791.8240670428
2256,485394.8187724956
2257,122163.08765914326
2258,341496.849641987
2259,70697.89150430547
2260,640285.2551409189
2261,209061.65960889228
2262,378018.0250818428
2263,950020.7411994779
2264,1004667.2595298669
2265,497899.4357304645
2266,274562.2810095474
2267,520150.36629969627
2268,339954.5124012524
2269,712106.1634168434
2270,329305.7297777801
2271,634064.9750898018
2272,433143.4384940978
2273,418045.4423051849
2274,431010.28000251006
2275,135806.28763655853
2276,999402.7824918703
2277,616055.1907854717
2278,778702.9671914553
2279,1096222.814316695
2280,916486.411345967
2281,604122.8485616063
2282,196769.1596774595
2283,508962.11455272837
2284,1509414.0853308593
2285,296435.96962816466
2286,449195.79155270313
2287,449813.1857179514
2288,850730.8639057466
2289,704656.4962131892
2290,253676.61945909634
2291,787974.3378316169
2292,185240.75111621403
2293,1477444.1012208047
2294,555754.0638928422
2295,424919.98605624505
2296,689369.5117863202
2297,651342.2792348332
2298,761388.7777594535
2299,123060.92419771245
2300,232087.23723293497
2301,360329.2702501485
2302,761669.2924193627
2303,1824319.3914970653
2304,1269397.1188807944
2305,582619.5304292333
2306,162031.2498365573
2307,121373.79819914908
2308,325551.20841525844
2309,339042.2415705421
2310,637544.2602806261
2311,269160.194641515
2312,177157.4231821607
2313,411134.2252182723
2314,548012.243286615
2315,593016.6063697848
2316,1366146.2379031633
2317,264816.6331227743
2318,464655.0395288983
2319,1178156.5270586452
2320,594044.4928676728
2321,547800.4418825322
2322,430064.9242683422
2323,232354.4682086992
2324,575993.4256497041
2325,545001.6785284234
2326,173473.70014036138
2327,91825.10728887195
2328,284262.8159958022
2329,117103.45075506251
2330,260790.9676973027
2331,358135.35251271946
2332,1238962.5559524829
2333,283957.38658083853
2334,305963.41357843776
2335,295338.91752048105
2336,442975.2320685383
2337,1271732.294175509
2338,463542.51696425513
2339,315380.0161136453
2340,306272.44614863326
2341,854991.8315557261
2342,1193879.4999724333
2343,355723.08495510835
2344,1385249.4300002619
2345,450804.1159347249
2346,1083328.552085301
2347,391340.2691033741
2348,513907.2999094414
2349,779241.8052140768
2350,906482.2804342097
2351,747145.3677505889
2352,220902.1700616277
2353,912590.8657722793
2354,439804.3199838911
2355,266908.46549673995
2356,659410.0758102724
2357,563009.1515404311
2358,567796.9857803882
2359,306960.77085876034
2360,248459.74205432372
2361,156375.65040166676
2362,540074.4221829753
2363,221491.00023155904
2364,513466.23780656944
2365,344073.3756563397
2366,101150.07976852776
2367,720331.6522734566
2368,881139.6595125397
2369,63943.78194266511
2370,642608.7088778625
2371,389722.9915330877
2372,245533.63415168237
2373,429859.6016522115
2374,421203.31746471545
2375,254488.1258658372
2376,742505.7127188931
2377,26961.118139406084
2378,312121.5308406758
2379,307202.4860072478
2380,1090979.2265027761
2381,190735.0986397997
2382,868111.4419055394
2383,400320.77767478174
2384,445546.35265940777
2385,1021892.5422159947
2386,666320.9204368148
2387,597099.5843308157
2388,874449.9019738616
2389,273908.11568827665
2390,562358.7854709639
2391,265032.9739417968
2392,379669.4807171087
2393,86452.18374786864
2394,248971.79738846235
2395,416071.48067089147
2396,229482.46702327632
2397,813406.1801117219
2398,-39931.19515370455
2399,613716.9058480561
2400,523131.4716434047
2401,228082.2592127244
2402,626365.0844839641
2403,549171.7708945752
2404,-79203.93119707686
2405,638869.2036573526
2406,1237739.2879117653
2407,622629.5443092145
2408,412950.80105356954
2409,1345400.9494814775
2410,851457.9859670646
2411,179548.3973420373
2412,359820.7365008978
2413,738643.391308103
2414,1071969.0471042078
2415,36111.797130472085
2416,497999.0631835975
2417,456183.09949013276
2418,1022663.5540958558
2419,465813.50566611695
2420,247904.1128032446
2421,244467.86240047438
2422,536979.4298229719
2423,489355.19846259244
2424,1123637.3360211584
2425,437158.0766784918
2426,1744688.825503542
2427,274608.35128644673
2428,303040.7744823396
2429,141228.2891250261
2430,396913.15551636217
2431,468133.0246229153
2432,919821.0223385991
2433,511173.49608725426
2434,-35831.026231388736
2435,476585.15666876896
2436,356158.64007530175
2437,962232.9990866879
2438,498680.3971030975
2439,1016414.2070134479
2440,536853.2584380559
2441,272790.4746820891
2442,470083.2753538849
2443,1040342.4658922163
2444,337016.61856085004
2445,897454.4432873359
2446,1100159.1094904216
2447,395384.83738422976
2448,443844.4528919818
2449,-175293.4813806857
2450,569515.2539784324
2451,58849.60901230504
2452,378008.2374910994
2453,570853.51940118
2454,470064.60983367905
2455,878254.3679005111
2456,815737.1222770266
2457,239133.72395575262
2458,472483.6270275647
2459,70584.89603738254
2460,517805.4075328818
2461,478856.98526711215
2462,568167.3056715471
2463,532718.8958766599
2464,465332.4357915205
2465,562398.157511392
2466,755171.0656793569
2467,561581.3625654308
2468,168769.35207365884
2469,1256559.686324405
2470,427012.06130014115
2471,626767.6014108451
2472,266856.97363500454
2473,361370.3317308258
2474,703734.6971571404
2475,111373.20111965982
2476,829498.7613120134
2477,192772.37082595576
2478,424442.28304687503
2479,67867.23677574616
2480,649412.6231598561
2481,531555.822408378
2482,724339.0097866696
2483,519313.3641215073
2484,358715.42763059714
2485,820365.757765158
2486,926404.5128101414
2487,140337.07479665027
2488,1067535.3651365922
2489,673286.9378532154
2490,422749.6276482929
2491,611019.9808161651
2492,1008296.304848048
2493,1197889.3512363625
2494,-79104.74243848896
2495,310149.58565718425
2496,358228.9542138019
2497,653889.7847649393
2498,401203.66612816975
2499,425068.43808794697
2500,732207.952688453
2501,667370.3962990124
2502,411751.11276163
2503,149759.50795974856
2504,202869.5160503349
2505,542276.6235630868
2506,232981.60920636565
2507,1090727.9570099493
2508,355055.1262837101
2509,125982.07906187885
2510,900155.725511646
2511,958053.4466185701
2512,643780.2317400153
2513,832197.8551575559
2514,495100.4117278368
2515,207398.75915742107
2516,511497.57677481254
2517,714604.3411767891
2518,401512.1485285042
2519,423512.1301566997
2520,576893.3346451054
2521,419993.2163886571
2522,474357.59442340315
2523,557086.838843585
2524,950835.8417921202
2525,1166160.4744013227
2526,429650.2993577552
2527,718008.0736442478
2528,963027.1595965173
2529,850542.8337255857
2530,415891.00322255597
2531,290924.6838865151
2532,948513.669175658
2533,288764.5370680198
2534,483002.3314217824
2535,700263.9306495228
2536,520278.2585997622
2537,380934.96650181
2538,40523.61843801843
2539,805964.5336375114
2540,519727.3596153192
2541,126951.30199702247
2542,679668.6038412453
2543,964891.8259650302
2544,314186.73299967975
2545,453523.11016227526
2546,828619.3667030522
2547,302751.4566041324
2548,239209.70177441405
2549,347741.6544067153
2550,449133.8626659326
2551,395477.85833474516
2552,333334.68138634367
2553,678847.7951191698
2554,862960.8333919161
2555,436772.40907446074
2556,475147.4815592653
2557,572492.4622074411
2558,513403.2066068142
2559,213795.79073682125
2560,650400.9206676364
2561,61566.854380837525
2562,379393.2238556077
2563,1138622.3738677865
2564,423260.18919177377
2565,314620.40266702976
2566,927616.5071025955
2567,1119336.8151761433
2568,933438.8455218807
2569,305203.69380334404
2570,1143816.2394801802
2571,434119.25275929365
2572,183851.39245974703
2573,428188.886085132
2574,595465.4431170331
2575,199032.08429988503
2576,-47011.21121644444
2577,725892.5167902173
2578,992657.6889017053
2579,1718176.1334089614
2580,666405.1227419768
2581,101879.94084895327
2582,667373.5065535483
2583,274415.7805627919
2584,245386.36664720473
2585,293444.1782328336
2586,161117.90047406242
2587,530416.1114949896
2588,591320.8863805298
2589,1020593.6556314762
2590,415769.3503589083
2591,513477.9882251632
2592,460140.8397089228
2593,168967.707872578
2594,1392416.495059047
2595,800163.7246243017
2596,891664.3698352262
2597,577392.5527464797
2598,268040.89046243613
2599,403345.07603064645
2600,507070.8611007669
2601,538622.0270303307
2602,595720.9283489378
2603,-24779.46452461125
2604,1030694.1239940248
2605,534824.9868086827
2606,716820.6956213673
2607,370858.1577814976
2608,349923.2092178686
2609,218815.2898524276
2610,1117646.9359948067
2611,958425.2475876232
2612,771279.8220931558
2613,183647.12338861584
2614,184015.60855286743
2615,254124.62244477408
2616,1067483.3034587991
2617,683274.2625260117
2618,368379.92178142443
2619,429402.367519106
2620,384237.24982792605
2621,947421.836331979
2622,398437.5434455341
2623,383668.7330240804
2624,1667484.4941229085
